Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
26.766,0.0,-8.331,0.055,38.095,-36.093,0.279
26.91,0.0,-8.211,0.061,32.99,-35.983,0.282
27.039,0.0,-8.183,0.053,21.029,-25.345,0.188
27.166,0.0,-8.143,0.068,9.01,-14.042,0.116
27.278,0.0,-8.12,0.072,0.495,-3.586,0.036
27.391,0.0,-8.107,0.089,0.019,1.848,0.006
27.502,0.0,-8.105,0.089,0.019,1.92,0.004
27.614,0.0,-8.105,0.097,0.019,1.92,0.004
27.742,0.0,-8.103,0.087,0.019,1.92,0.004
27.87,0.0,-8.103,0.087,0.019,1.92,0.004
27.998,0.0,-8.259,0.078,5.467,1.645,-0.0
28.11,0.0,-8.319,0.059,15.829,-7.779,0.061
28.222,0.0,-8.323,0.055,26.61,-18.034,0.129
28.335,0.0,-8.333,0.044,36.59,-28.575,0.21
28.462,0.0,-8.333,0.038,38.095,-36.104,0.279
28.574,0.0,-8.333,0.038,38.095,-36.129,0.284
28.686,0.0,-8.333,0.038,38.095,-36.129,0.284
28.798,0.0,-8.333,0.04,38.095,-36.129,0.284
28.91,0.0,-8.333,0.04,38.095,-36.129,0.284
29.038,0.019,-8.259,0.044,35.771,-36.083,0.284
29.166,0.0,-8.181,0.051,24.0,-28.884,0.237
29.278,0.0,-8.145,0.059,13.467,-17.661,0.152
29.39,0.0,-8.12,0.064,3.124,-7.468,0.097
29.502,0.0,-8.107,0.068,0.057,1.247,0.038
29.63,0.0,-8.103,0.068,0.019,1.854,0.042
29.758,0.0,-8.103,0.068,0.019,1.854,0.042
29.87,0.0,-8.103,0.068,0.019,1.854,0.042
29.982,0.0,-8.103,0.068,0.019,1.854,0.042
30.126,0.0,-8.202,0.061,3.448,1.689,0.042
30.254,0.0,-8.249,0.053,15.371,-7.832,0.104
30.382,0.0,-8.257,0.057,27.543,-19.461,0.199
30.494,0.0,-8.259,0.066,37.162,-30.448,0.288
30.606,0.0,-8.263,0.064,38.095,-36.246,0.334
30.717,0.0,-8.263,0.068,38.095,-36.273,0.341
30.83,0.0,-8.263,0.068,38.095,-36.273,0.341
30.942,0.0,-8.263,0.068,38.095,-36.273,0.341
31.054,0.0,-8.263,0.068,38.095,-36.273,0.341
31.182,0.019,-8.177,0.068,36.057,-36.218,0.341
31.293,0.0,-8.109,0.064,25.81,-30.239,0.286
31.421,0.0,-8.075,0.076,13.733,-18.142,0.212
31.55,0.0,-8.045,0.083,1.943,-6.894,0.125
31.662,0.019,-8.039,0.087,0.038,1.49,0.044
31.773,0.0,-8.035,0.089,0.019,1.765,0.047
31.902,0.0,-8.035,0.089,0.019,1.767,0.047
32.014,0.0,-8.035,0.089,0.019,1.767,0.047
32.126,0.0,-8.035,0.089,0.019,1.767,0.047
32.254,-0.019,-8.077,0.085,1.79,1.708,0.042
32.365,0.0,-8.175,0.07,12.21,-4.604,0.072
32.494,0.0,-8.183,0.066,24.038,-16.366,0.15
32.622,0.0,-8.187,0.083,35.981,-28.061,0.233
32.734,0.0,-8.192,0.083,38.076,-36.165,0.315
32.846,0.0,-8.192,0.083,38.095,-36.371,0.322
32.958,0.0,-8.192,0.083,38.095,-36.371,0.322
33.07,0.0,-8.192,0.083,38.095,-36.371,0.322
33.198,0.0,-8.192,0.083,38.095,-36.371,0.322
33.342,0.019,-8.077,0.083,35.505,-36.286,0.324
33.454,0.0,-8.024,0.083,24.971,-29.506,0.288
33.565,0.0,-7.999,0.093,14.381,-18.94,0.212
33.677,0.0,-7.971,0.097,4.038,-8.642,0.135
33.805,0.0,-7.959,0.099,0.057,1.253,0.047
33.934,0.0,-7.957,0.102,0.019,1.681,0.049
34.046,0.0,-7.957,0.102,0.019,1.681,0.049
34.158,0.0,-7.957,0.102,0.019,1.681,0.049
34.27,0.0,-7.957,0.102,0.019,1.681,0.049
34.429,0.0,-8.05,0.097,4.114,1.558,0.042
34.558,0.0,-8.098,0.087,15.829,-8.181,0.104
34.67,0.0,-8.105,0.085,26.457,-18.426,0.171
34.782,0.0,-8.113,0.097,36.552,-28.842,0.231
34.893,0.0,-8.117,0.097,38.076,-36.354,0.307
35.006,0.0,-8.117,0.097,38.095,-36.451,0.311
35.117,0.0,-8.117,0.097,38.095,-36.451,0.311
35.246,0.0,-8.117,0.097,38.095,-36.451,0.311
35.373,0.0,-8.117,0.097,38.095,-36.451,0.311
35.501,0.0,-7.961,0.097,33.714,-36.328,0.313
35.613,0.0,-7.946,0.097,23.429,-28.531,0.239
35.726,0.0,-7.914,0.099,12.914,-17.304,0.18
35.837,0.0,-7.895,0.108,2.495,-6.818,0.099
35.949,0.0,-7.885,0.112,0.057,1.376,0.032
36.078,0.0,-7.882,0.116,0.019,1.659,0.036
36.205,0.0,-7.882,0.116,0.019,1.659,0.038
36.318,0.0,-7.882,0.116,0.019,1.659,0.038
36.446,0.0,-7.882,0.116,0.019,1.659,0.038
36.574,0.0,-8.001,0.106,4.019,1.499,0.034
36.685,0.0,-8.026,0.095,14.533,-6.589,0.08
36.797,0.0,-8.033,0.093,24.99,-17.592,0.14
36.91,0.0,-8.037,0.095,35.39,-27.434,0.197
37.021,0.0,-8.039,0.093,38.076,-36.121,0.294
37.149,0.0,-8.041,0.095,38.095,-36.449,0.303
37.278,0.0,-8.041,0.095,38.095,-36.449,0.303
37.39,0.0,-8.041,0.095,38.095,-36.449,0.303
37.501,0.0,-8.041,0.095,38.095,-36.449,0.303
37.63,0.019,-7.952,0.099,35.962,-36.377,0.303
37.757,0.0,-7.885,0.102,23.829,-29.282,0.254
37.885,0.0,-7.846,0.108,12.076,-17.065,0.161
37.998,0.0,-7.83,0.112,1.657,-5.73,0.097
38.11,0.0,-7.819,0.114,0.038,1.509,0.049
38.221,0.0,-7.817,0.114,0.019,1.704,0.053
38.333,0.0,-7.817,0.116,0.019,1.704,0.053
38.462,0.0,-7.817,0.116,0.019,1.704,0.053
38.59,0.0,-7.817,0.116,0.019,1.704,0.053
38.718,0.0,-7.929,0.11,4.286,1.524,0.051
38.829,0.0,-7.965,0.102,14.819,-7.25,0.104
38.941,0.0,-7.978,0.099,25.276,-17.564,0.174
39.053,0.0,-7.984,0.108,35.581,-28.054,0.243
39.166,0.0,-7.986,0.106,38.076,-36.206,0.326
39.277,0.0,-7.986,0.11,38.095,-36.441,0.334
39.405,0.0,-7.986,0.11,38.095,-36.441,0.334
39.534,0.0,-7.986,0.112,38.095,-36.441,0.334
39.661,0.0,-7.986,0.112,38.095,-36.441,0.334
39.789,0.0,-7.832,0.11,33.81,-36.337,0.337
39.901,0.0,-7.825,0.112,23.429,-28.562,0.26
40.013,0.0,-7.796,0.119,12.838,-18.019,0.174
40.126,0.0,-7.772,0.127,2.59,-6.898,0.097
40.254,0.0,-7.764,0.131,0.019,1.49,0.038
40.381,0.0,-7.762,0.131,0.019,1.702,0.042
40.493,0.0,-7.762,0.131,0.019,1.702,0.042
40.606,0.0,-7.762,0.131,0.019,1.702,0.042
40.733,0.0,-7.762,0.131,0.019,1.702,0.042
40.862,0.0,-7.874,0.127,4.114,1.541,0.036
40.973,0.0,-7.944,0.114,14.419,-6.902,0.07
41.086,0.0,-7.952,0.114,25.067,-17.137,0.144
41.197,0.0,-7.959,0.123,35.295,-27.46,0.229
41.325,0.0,-7.961,0.114,38.076,-36.35,0.313
41.437,0.0,-7.963,0.123,38.095,-36.483,0.317
41.549,0.0,-7.963,0.123,38.095,-36.483,0.317
41.662,0.0,-7.963,0.123,38.095,-36.483,0.317
41.773,0.0,-7.963,0.123,38.095,-36.483,0.317
41.933,0.0,-7.821,0.125,34.476,-36.39,0.32
42.061,0.0,-7.794,0.125,22.59,-27.03,0.241
42.189,0.0,-7.762,0.129,10.571,-15.121,0.169
42.302,0.0,-7.745,0.138,0.99,-4.663,0.08
42.413,0.019,-7.732,0.14,0.019,1.585,0.042
42.525,0.0,-7.732,0.14,0.019,1.7,0.042
42.637,0.0,-7.732,0.14,0.019,1.702,0.042
42.749,0.0,-7.732,0.14,0.019,1.702,0.042
42.861,0.0,-7.732,0.14,0.019,1.702,0.042
43.005,-0.019,-7.796,0.133,2.324,1.617,0.04
43.134,0.0,-7.925,0.129,14.533,-6.526,0.076
43.245,0.0,-7.931,0.129,24.819,-16.88,0.144
43.357,0.0,-7.935,0.129,35.143,-27.396,0.18
43.469,0.0,-7.938,0.133,38.076,-36.104,0.262
43.598,0.0,-7.94,0.135,38.095,-36.472,0.273
43.725,0.0,-7.94,0.138,38.095,-36.472,0.273
43.853,0.0,-7.94,0.14,38.095,-36.472,0.273
43.982,0.0,-7.94,0.14,38.095,-36.472,0.273
44.093,0.0,-7.791,0.14,33.81,-36.358,0.275
44.205,0.0,-7.777,0.133,23.314,-27.836,0.214
44.317,0.0,-7.747,0.142,12.8,-17.513,0.144
44.429,0.0,-7.724,0.146,2.381,-7.345,0.085
44.557,0.0,-7.713,0.148,0.019,1.516,0.015
44.685,0.0,-7.709,0.148,0.019,1.687,0.017
44.797,0.0,-7.709,0.146,0.019,1.687,0.017
44.909,0.0,-7.709,0.146,0.019,1.687,0.017
45.021,0.0,-7.709,0.146,0.019,1.687,0.017
