Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
4.928,-0.152,-0.781,0.059,-0.057,0.243,0.013
5.04,-0.152,-0.692,0.049,-0.057,0.243,0.013
5.152,-0.152,-0.692,0.049,-0.057,0.243,0.013
5.28,-0.152,-0.692,0.049,-0.095,0.243,0.013
5.408,-0.152,-0.692,0.049,-0.057,0.243,0.013
5.519,-2.038,-0.77,0.042,0.038,0.127,0.004
5.631,-12.343,-7.525,-0.023,0.038,-0.256,-0.038
5.76,-23.371,-19.025,-0.087,0.038,-0.254,-0.063
5.871,-34.248,-29.557,-0.157,0.019,-0.262,-0.061
5.983,-37.943,-37.975,-0.205,0.038,-0.269,-0.059
6.112,-37.943,-38.477,-0.199,0.038,-0.269,-0.059
6.223,-37.943,-38.477,-0.199,0.019,-0.269,-0.059
6.335,-37.943,-38.477,-0.199,0.038,-0.269,-0.059
6.464,-37.962,-38.477,-0.199,0.038,-0.269,-0.059
6.607,-35.886,-38.362,-0.195,-0.095,-0.214,-0.059
6.719,-26.362,-31.598,-0.171,-0.095,0.235,-0.074
6.847,-15.067,-20.091,-0.07,-0.095,0.218,-0.047
6.96,-3.943,-9.455,-0.085,-0.095,0.222,-0.011
7.071,-0.152,-1.018,-0.036,-0.095,0.226,-0.008
7.183,-0.152,-0.705,-0.034,-0.095,0.246,0.004
7.312,-0.152,-0.705,-0.034,-0.095,0.246,0.004
7.439,-0.152,-0.705,-0.034,-0.095,0.246,0.004
7.551,-0.152,-0.705,-0.034,-0.095,0.246,0.004
7.711,-2.305,-0.802,-0.042,0.038,0.144,-0.004
7.823,-13.295,-7.963,-0.133,0.038,-0.25,-0.049
7.935,-23.238,-18.153,-0.241,0.038,-0.248,-0.072
8.048,-32.952,-28.224,-0.309,0.038,-0.256,-0.068
8.175,-37.943,-38.263,-0.318,0.019,-0.258,-0.066
8.287,-37.943,-38.515,-0.301,0.019,-0.258,-0.066
8.399,-37.943,-38.515,-0.301,0.019,-0.258,-0.066
8.527,-37.943,-38.515,-0.301,0.019,-0.258,-0.066
8.655,-37.962,-38.515,-0.301,0.019,-0.258,-0.066
8.767,-37.048,-38.489,-0.294,-0.095,-0.233,-0.066
8.879,-27.448,-33.23,-0.277,-0.095,0.243,-0.074
9.007,-16.419,-21.719,-0.193,-0.095,0.226,-0.055
9.119,-5.562,-10.964,-0.157,-0.095,0.226,-0.019
9.231,-0.19,-1.636,-0.15,-0.095,0.235,-0.008
9.343,-0.152,-0.77,-0.15,-0.095,0.254,-0.011
9.471,-0.152,-0.77,-0.15,-0.095,0.254,-0.013
9.583,-0.152,-0.77,-0.152,-0.095,0.254,-0.013
9.695,-0.152,-0.77,-0.152,-0.095,0.254,-0.013
9.855,-2.305,-0.868,-0.161,0.038,0.129,-0.021
9.983,-13.714,-9.301,-0.233,0.019,-0.248,-0.066
10.095,-24.819,-19.3,-0.29,0.019,-0.246,-0.083
10.208,-34.286,-30.22,-0.366,0.019,-0.252,-0.078
10.336,-37.943,-38.509,-0.4,0.019,-0.254,-0.076
10.463,-37.943,-38.557,-0.402,0.019,-0.254,-0.076
10.591,-37.943,-38.557,-0.402,0.019,-0.254,-0.076
10.704,-37.962,-38.557,-0.402,0.019,-0.254,-0.076
10.815,-37.962,-38.557,-0.402,0.019,-0.254,-0.076
10.943,-34.819,-38.379,-0.396,-0.095,-0.114,-0.074
11.072,-23.79,-28.749,-0.387,-0.095,0.22,-0.087
11.183,-12.724,-18.536,-0.339,-0.095,0.216,-0.055
11.295,-2.667,-8.458,-0.252,-0.095,0.216,-0.032
11.423,-0.152,-0.815,-0.184,-0.095,0.243,-0.025
11.552,-0.152,-0.798,-0.186,-0.095,0.243,-0.025
11.663,-0.152,-0.798,-0.186,-0.095,0.243,-0.028
11.775,-0.152,-0.798,-0.186,-0.095,0.243,-0.028
