Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
13.934,-0.114,14.05,0.557,-0.038,0.497,-0.123
14.062,-1.01,14.017,0.555,0.057,0.44,-0.127
14.174,-10.8,11.803,0.428,0.057,-0.061,-0.191
14.302,-21.981,0.404,0.381,0.057,-0.131,-0.226
14.43,-33.086,-10.05,0.614,0.057,-0.178,-0.231
14.542,-37.848,-17.691,0.834,0.057,-0.152,-0.233
14.654,-37.867,-18.066,0.866,0.057,-0.148,-0.229
14.767,-37.867,-18.066,0.866,0.057,-0.144,-0.229
14.879,-37.867,-18.066,0.866,0.057,-0.144,-0.229
15.006,-37.886,-18.066,0.866,0.057,-0.144,-0.229
15.151,-35.771,-18.002,0.866,-0.057,-0.07,-0.218
15.262,-25.657,-12.501,0.737,-0.038,0.464,-0.186
15.374,-15.81,-2.519,0.707,-0.038,0.474,-0.155
15.487,-5.981,7.535,0.66,-0.038,0.474,-0.142
15.615,-0.133,15.342,0.705,-0.038,0.497,-0.125
15.743,-0.133,15.382,0.722,-0.038,0.497,-0.125
15.854,-0.133,15.382,0.722,-0.038,0.497,-0.125
15.967,-0.114,15.382,0.72,-0.038,0.495,-0.125
16.078,-0.114,15.365,0.718,-0.038,0.495,-0.125
16.238,-2.21,15.289,0.707,0.057,0.383,-0.127
16.366,-13.41,8.841,0.696,0.057,-0.093,-0.212
16.494,-24.914,-2.69,0.663,0.076,-0.15,-0.243
16.607,-35.905,-11.204,0.815,0.076,-0.169,-0.231
16.719,-37.867,-18.138,1.06,0.076,-0.146,-0.239
16.831,-37.867,-18.263,1.073,0.076,-0.144,-0.229
16.942,-37.867,-18.263,1.073,0.057,-0.144,-0.229
17.054,-37.886,-18.263,1.073,0.057,-0.144,-0.226
17.167,-37.886,-18.263,1.077,0.076,-0.144,-0.226
17.31,-35.676,-18.159,1.077,-0.038,-0.057,-0.218
17.438,-24.171,-10.321,0.976,-0.057,0.476,-0.18
17.55,-12.819,-0.315,1.05,-0.038,0.489,-0.148
17.663,-2.724,9.798,1.077,-0.038,0.497,-0.155
17.774,-0.133,14.887,1.202,-0.038,0.512,-0.133
17.902,-0.133,14.893,1.198,-0.038,0.512,-0.133
18.031,-0.114,14.889,1.187,-0.038,0.512,-0.135
18.143,-0.114,14.889,1.187,-0.038,0.51,-0.138
18.254,-0.114,14.887,1.187,-0.038,0.508,-0.14
18.366,-2.305,14.827,1.187,0.076,0.411,-0.146
18.478,-12.171,8.879,1.187,0.076,-0.08,-0.22
18.606,-23.124,-1.67,1.12,0.076,-0.129,-0.252
18.734,-34.476,-12.129,1.228,0.076,-0.15,-0.241
18.846,-37.867,-18.553,1.2,0.076,-0.146,-0.246
18.958,-37.867,-18.646,1.215,0.076,-0.144,-0.237
19.07,-37.867,-18.646,1.215,0.076,-0.144,-0.237
19.182,-37.886,-18.646,1.215,0.076,-0.144,-0.237
19.31,-37.886,-18.646,1.217,0.076,-0.144,-0.237
19.438,-35.771,-18.576,1.213,-0.038,-0.095,-0.233
19.55,-25.981,-12.66,1.082,-0.038,0.459,-0.199
19.662,-15.81,-2.809,1.101,-0.038,0.478,-0.167
19.79,-4.59,8.556,1.046,-0.038,0.487,-0.163
19.918,-0.133,14.063,1.092,-0.038,0.502,-0.146
20.03,-0.133,14.063,1.092,-0.038,0.502,-0.146
20.142,-0.114,14.063,1.092,-0.038,0.502,-0.146
20.255,-0.114,14.063,1.092,-0.038,0.5,-0.148
20.382,-0.114,14.063,1.092,-0.038,0.497,-0.15
20.51,-0.99,14.063,1.092,0.057,0.423,-0.155
20.639,-12.381,7.804,0.851,0.076,-0.083,-0.235
20.751,-23.752,-0.33,0.758,0.076,-0.119,-0.267
20.862,-33.81,-9.938,0.897,0.057,-0.157,-0.265
20.974,-37.867,-17.295,1.096,0.076,-0.135,-0.265
21.102,-37.867,-17.706,1.147,0.076,-0.144,-0.254
21.214,-37.886,-17.702,1.139,0.057,-0.144,-0.252
21.326,-37.886,-17.702,1.139,0.057,-0.144,-0.252
21.438,-37.886,-17.702,1.139,0.057,-0.142,-0.252
21.598,-34.305,-17.543,1.13,-0.038,0.053,-0.243
21.726,-22.762,-8.405,1.031,-0.038,0.453,-0.201
21.854,-11.352,3.23,1.069,-0.038,0.47,-0.161
21.966,-0.99,11.223,1.105,-0.038,0.483,-0.155
22.078,-0.133,13.875,1.103,-0.038,0.491,-0.148
22.19,-0.114,13.875,1.103,-0.038,0.491,-0.15
22.318,-0.114,13.875,1.103,-0.038,0.491,-0.15
22.446,-0.133,13.875,1.103,-0.038,0.489,-0.15
22.558,-0.114,13.875,1.103,-0.038,0.489,-0.15
22.67,-0.114,13.875,1.103,-0.038,0.489,-0.15
22.782,-0.114,13.875,1.103,-0.038,0.489,-0.15
22.894,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.021,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.15,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.262,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.374,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.485,-0.114,13.875,1.103,-0.038,0.489,-0.15
23.646,-0.114,13.875,1.103,1.981,0.411,-0.152
23.758,-0.114,13.875,1.103,12.171,-5.785,-0.121
23.886,-0.114,13.875,1.103,23.695,-17.314,-0.068
24.014,-0.114,13.875,1.103,35.219,-29.373,-0.004
24.142,-0.114,13.875,1.103,37.943,-37.768,0.076
24.254,-0.114,13.875,1.103,37.943,-37.844,0.08
24.366,-0.114,13.875,1.103,37.943,-37.842,0.08
24.478,-0.114,13.875,1.103,37.943,-37.842,0.08
24.59,-0.114,13.875,1.103,37.943,-37.842,0.08
24.718,0.0,13.875,1.103,35.79,-37.802,0.089
24.846,0.038,14.133,1.115,24.152,-30.967,0.017
24.974,0.019,14.148,1.105,12.552,-18.646,-0.087
25.086,0.019,14.15,1.113,2.419,-8.477,-0.159
25.198,0.019,14.171,1.113,0.152,-0.546,-0.229
25.31,0.019,14.173,1.113,0.133,-0.279,-0.226
25.438,0.019,14.175,1.113,0.133,-0.279,-0.226
25.565,0.019,14.18,1.111,0.133,-0.275,-0.226
25.678,0.019,14.18,1.111,0.133,-0.275,-0.224
25.79,-0.076,14.105,1.111,3.333,-0.356,-0.214
25.902,-0.076,13.589,1.107,13.486,-6.917,-0.186
26.029,-0.076,13.547,1.092,25.029,-19.207,-0.121
26.157,-0.076,13.513,1.088,36.324,-30.62,-0.053
26.269,-0.076,13.502,1.103,37.943,-37.776,0.011
26.382,-0.076,13.498,1.105,37.943,-37.863,0.023
26.494,-0.076,13.498,1.105,37.943,-37.863,0.023
26.605,-0.076,13.498,1.105,37.943,-37.863,0.023
26.718,-0.076,13.498,1.105,37.943,-37.863,0.023
26.861,0.057,13.659,1.118,34.629,-37.753,0.034
26.974,0.057,14.158,1.135,24.514,-31.57,-0.04
27.101,0.057,14.16,1.132,12.99,-19.583,-0.163
27.23,0.057,14.177,1.126,1.6,-7.715,-0.237
27.341,0.057,14.205,1.126,0.152,-0.349,-0.315
27.454,0.057,14.207,1.126,0.133,-0.231,-0.315
27.566,0.057,14.207,1.126,0.133,-0.229,-0.315
27.677,0.057,14.209,1.126,0.133,-0.226,-0.315
27.79,0.057,14.209,1.126,0.133,-0.224,-0.315
27.933,-0.057,14.165,1.115,3.619,-0.318,-0.307
28.061,-0.057,13.655,1.096,15.39,-9.009,-0.235
28.174,-0.057,13.623,1.073,25.676,-19.177,-0.18
28.286,-0.057,13.517,1.077,35.676,-29.896,-0.142
28.397,-0.057,13.517,1.094,37.943,-37.522,-0.083
28.51,-0.057,13.5,1.099,37.943,-37.751,-0.074
28.638,-0.057,13.5,1.099,37.943,-37.751,-0.074
28.766,-0.057,13.5,1.099,37.943,-37.751,-0.074
28.894,-0.057,13.5,1.099,37.943,-37.753,-0.074
29.006,0.076,13.729,1.115,33.276,-37.605,-0.061
29.133,0.076,14.188,1.113,21.924,-28.133,-0.178
29.262,0.057,14.165,1.118,10.267,-16.495,-0.239
29.374,0.057,14.169,1.103,0.857,-6.547,-0.311
29.485,0.057,14.196,1.103,0.152,-0.148,-0.375
29.597,0.057,14.196,1.103,0.133,-0.112,-0.37
29.71,0.057,14.196,1.103,0.133,-0.112,-0.37
29.821,0.057,14.196,1.103,0.133,-0.11,-0.37
29.949,0.057,14.196,1.103,0.133,-0.108,-0.37
30.077,-0.057,14.11,1.096,4.0,-0.201,-0.364
30.189,-0.057,13.602,1.082,14.324,-7.861,-0.309
30.301,-0.057,13.485,1.094,24.59,-18.218,-0.239
30.413,-0.057,13.445,1.084,34.476,-28.41,-0.222
30.527,-0.057,13.449,1.099,37.943,-37.34,-0.127
30.654,-0.057,13.434,1.099,37.943,-37.681,-0.121
30.781,-0.057,13.434,1.099,37.943,-37.681,-0.121
30.91,-0.057,13.434,1.099,37.943,-37.681,-0.121
31.022,-0.057,13.434,1.099,37.943,-37.681,-0.121
31.133,0.076,13.555,1.12,34.99,-37.611,-0.104
31.245,0.076,14.072,1.128,24.724,-30.967,-0.18
31.357,0.076,14.084,1.124,14.457,-20.773,-0.296
31.486,0.057,14.08,1.107,2.914,-9.076,-0.358
31.597,0.057,14.101,1.099,0.152,-0.512,-0.461
31.709,0.057,14.114,1.103,0.152,-0.11,-0.453
31.822,0.057,14.116,1.103,0.133,-0.108,-0.453
31.934,0.057,14.118,1.103,0.133,-0.106,-0.453
32.061,0.057,14.118,1.103,0.133,-0.106,-0.453
32.205,-0.057,14.08,1.092,3.067,-0.184,-0.449
32.318,-0.057,13.54,1.084,13.124,-6.748,-0.404
32.429,-0.057,13.523,1.063,23.562,-16.942,-0.309
32.557,-0.057,13.456,1.058,34.743,-28.789,-0.26
32.685,-0.057,13.437,1.067,37.943,-37.573,-0.18
32.814,-0.057,13.437,1.071,37.943,-37.685,-0.169
32.926,-0.057,13.437,1.071,37.943,-37.685,-0.169
33.037,-0.057,13.437,1.071,37.943,-37.685,-0.169
33.166,-0.057,13.437,1.071,37.943,-37.685,-0.169
33.277,0.076,13.549,1.092,35.162,-37.645,-0.157
33.389,0.076,14.093,1.092,25.048,-31.143,-0.212
33.501,0.057,14.105,1.077,14.857,-20.868,-0.322
33.614,0.057,14.093,1.073,4.61,-10.856,-0.366
33.741,0.057,14.122,1.071,0.152,-0.523,-0.476
33.87,0.057,14.129,1.071,0.133,-0.08,-0.466
33.981,0.057,14.129,1.071,0.133,-0.08,-0.466
34.093,0.057,14.129,1.071,0.133,-0.08,-0.466
34.205,0.057,14.131,1.071,0.133,-0.08,-0.466
34.333,-0.038,14.097,1.067,2.0,-0.123,-0.47
34.446,-0.057,13.536,1.056,12.324,-5.56,-0.428
34.573,-0.057,13.521,1.033,24.038,-17.75,-0.347
34.702,-0.057,13.468,1.022,35.295,-29.06,-0.32
34.813,-0.057,13.456,1.029,37.943,-37.44,-0.252
34.925,-0.057,13.456,1.031,37.943,-37.672,-0.241
35.037,-0.057,13.456,1.031,37.943,-37.672,-0.239
35.166,-0.057,13.456,1.031,37.943,-37.672,-0.239
35.293,-0.057,13.456,1.031,37.943,-37.672,-0.239
35.421,0.076,13.638,1.065,34.019,-37.577,-0.22
35.534,0.076,14.112,1.052,23.886,-30.459,-0.307
35.645,0.057,14.112,1.058,13.733,-19.509,-0.413
35.757,0.057,14.101,1.041,3.448,-9.79,-0.451
35.885,0.057,14.131,1.039,0.152,-0.222,-0.55
36.013,0.057,14.133,1.039,0.133,-0.006,-0.55
36.126,0.057,14.133,1.039,0.133,-0.006,-0.55
36.237,0.057,14.133,1.039,0.133,-0.004,-0.55
36.349,0.057,14.133,1.039,0.133,-0.004,-0.55
36.493,-0.057,14.069,1.018,4.019,-0.114,-0.544
36.605,-0.057,13.551,1.014,14.248,-7.938,-0.495
36.717,-0.057,13.506,0.993,24.4,-18.178,-0.44
36.829,-0.057,13.468,0.986,34.476,-28.086,-0.425
36.957,-0.057,13.456,0.988,37.943,-37.404,-0.362
37.07,-0.057,13.447,0.993,37.943,-37.564,-0.356
37.181,-0.057,13.447,0.993,37.943,-37.564,-0.356
37.294,-0.057,13.445,0.993,37.943,-37.564,-0.356
37.405,-0.057,13.445,0.993,37.943,-37.564,-0.356
37.565,0.076,13.585,1.018,34.286,-37.482,-0.33
37.693,0.076,14.131,1.01,22.819,-29.113,-0.457
37.821,0.057,14.112,1.018,11.01,-17.564,-0.538
37.933,0.057,14.099,0.999,1.39,-6.915,-0.593
38.045,0.057,14.135,0.997,0.152,-0.042,-0.671
38.157,0.057,14.135,0.997,0.152,0.004,-0.669
38.269,0.057,14.141,0.997,0.133,0.004,-0.669
38.381,0.057,14.141,0.997,0.133,0.004,-0.669
38.493,0.057,14.141,0.997,0.133,0.004,-0.669
38.622,-0.038,14.099,0.993,2.362,-0.089,-0.663
38.749,-0.057,13.542,0.972,14.248,-7.637,-0.599
38.877,-0.057,13.513,0.967,25.924,-19.217,-0.516
38.989,-0.057,13.485,0.959,35.695,-29.551,-0.51
39.101,-0.057,13.47,0.961,37.943,-37.382,-0.466
39.213,-0.057,13.468,0.963,37.943,-37.535,-0.459
39.324,-0.057,13.468,0.963,37.943,-37.535,-0.457
39.453,-0.057,13.466,0.963,37.943,-37.535,-0.457
39.581,-0.057,13.466,0.963,37.943,-37.535,-0.457
39.709,0.076,13.572,0.993,34.819,-37.473,-0.436
39.82,0.076,14.127,0.993,24.705,-30.563,-0.504
39.934,0.057,14.131,0.978,14.457,-20.57,-0.597
40.061,0.057,14.118,0.963,2.838,-8.287,-0.616
40.189,0.057,14.133,0.944,0.152,-0.055,-0.707
40.301,0.057,14.152,0.942,0.152,0.036,-0.707
40.413,0.057,14.156,0.942,0.152,0.044,-0.705
40.525,0.057,14.16,0.94,0.133,0.044,-0.705
40.637,0.057,14.16,0.94,0.133,0.044,-0.705
40.813,-0.057,14.031,0.929,5.2,-0.15,-0.692
40.94,-0.057,13.572,0.917,16.933,-9.967,-0.639
41.053,-0.057,13.538,0.91,27.257,-20.906,-0.578
41.165,-0.057,13.515,0.902,36.705,-30.857,-0.548
41.277,-0.057,13.492,0.904,37.943,-37.528,-0.521
41.405,-0.057,13.49,0.906,37.943,-37.575,-0.51
41.533,-0.057,13.49,0.906,37.943,-37.575,-0.51
41.645,-0.057,13.49,0.906,37.943,-37.575,-0.51
41.757,-0.057,13.487,0.906,37.943,-37.575,-0.51
41.886,0.076,13.678,0.942,33.371,-37.431,-0.483
42.013,0.076,14.18,0.923,21.733,-28.368,-0.62
42.141,0.057,14.156,0.933,10.095,-15.953,-0.682
42.254,0.057,14.148,0.897,0.838,-6.047,-0.737
42.365,0.057,14.173,0.887,0.152,-0.013,-0.817
42.477,0.057,14.175,0.891,0.152,0.019,-0.817
42.605,0.057,14.177,0.887,0.152,0.021,-0.817
42.733,0.057,14.177,0.885,0.133,0.021,-0.817
42.845,0.057,14.18,0.889,0.133,0.023,-0.817
42.957,-0.057,14.116,0.885,3.257,-0.087,-0.811
43.07,-0.057,13.572,0.887,13.6,-7.47,-0.751
43.197,-0.057,13.54,0.87,25.39,-18.948,-0.682
43.325,-0.057,13.513,0.868,36.476,-30.16,-0.646
43.436,-0.057,13.492,0.878,37.943,-37.44,-0.593
43.549,-0.057,13.49,0.881,37.943,-37.533,-0.584
43.661,-0.057,13.49,0.881,37.943,-37.533,-0.582
43.788,-0.057,13.487,0.881,37.943,-37.533,-0.582
43.917,-0.057,13.487,0.881,37.943,-37.533,-0.582
44.044,0.076,13.672,0.912,33.829,-37.433,-0.559
44.157,0.076,14.161,0.904,23.886,-29.604,-0.665
44.269,0.057,14.163,0.904,13.638,-19.607,-0.718
44.381,0.057,14.144,0.887,3.429,-9.908,-0.76
44.508,0.057,14.163,0.87,0.152,-0.157,-0.853
44.637,0.057,14.173,0.87,0.152,-0.011,-0.853
44.765,0.057,14.173,0.872,0.152,-0.011,-0.853
44.876,0.057,14.175,0.868,0.152,-0.008,-0.853
44.988,0.057,14.177,0.866,0.133,-0.008,-0.853
