Time,Motor1 Apos,Opten1 PosX,Opten1 PosY,Motor2 Apos,Opten2 PosX,Opten2 PosY
27.216,1.39,1.109,-0.104,1.83,2.493,-0.351
27.286,1.39,1.109,-0.104,1.83,2.493,-0.351
27.337,1.39,1.109,-0.104,1.83,2.493,-0.351
27.411,1.39,1.109,-0.104,1.83,2.493,-0.351
27.466,1.39,1.109,-0.104,1.83,2.493,-0.351
27.53,1.39,1.109,-0.104,1.83,2.493,-0.351
27.59,1.39,1.109,-0.104,1.83,2.493,-0.351
27.651,1.39,1.109,-0.104,1.83,2.493,-0.351
27.717,1.39,1.109,-0.104,1.83,2.493,-0.351
27.777,1.39,1.109,-0.104,1.83,2.493,-0.351
27.845,1.39,1.109,-0.104,1.83,2.493,-0.351
27.907,1.39,1.113,-0.104,1.83,2.493,-0.351
27.965,1.39,1.115,-0.104,1.83,2.496,-0.349
28.026,1.39,1.115,-0.104,1.83,2.496,-0.349
28.093,1.39,1.115,-0.104,1.83,2.496,-0.349
28.153,1.39,1.115,-0.104,1.83,2.496,-0.349
28.213,1.39,1.115,-0.104,1.83,2.496,-0.349
28.282,1.39,1.115,-0.104,1.83,2.496,-0.349
28.345,1.39,1.115,-0.104,1.83,2.496,-0.349
28.409,1.39,1.115,-0.104,1.83,2.496,-0.349
28.473,1.41,1.115,-0.104,1.83,2.496,-0.349
28.533,1.41,1.115,-0.104,1.83,2.496,-0.349
28.595,1.41,1.115,-0.104,1.83,2.496,-0.349
