Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
7.809,-13.467,-9.334,-0.237,0.0,0.102,0.021
7.935,-24.819,-20.834,-0.279,0.0,0.106,0.015
8.048,-36.076,-31.117,-0.373,0.0,0.104,0.03
8.16,-37.924,-38.322,-0.442,0.0,0.099,0.03
8.271,-37.924,-38.377,-0.451,0.0,0.099,0.03
8.383,-37.943,-38.377,-0.451,0.0,0.099,0.03
8.511,-37.943,-38.377,-0.451,0.0,0.097,0.03
8.639,-37.943,-38.377,-0.451,0.0,0.097,0.03
8.752,-35.752,-38.206,-0.451,-0.095,0.18,0.028
8.863,-25.981,-31.587,-0.413,-0.095,0.527,0.015
8.975,-15.962,-21.366,-0.288,-0.076,0.521,0.008
9.104,-4.819,-9.22,-0.199,-0.076,0.51,0.028
9.232,-0.152,-0.819,-0.11,-0.076,0.506,0.032
9.343,-0.152,-0.728,-0.102,-0.076,0.508,0.032
9.456,-0.152,-0.728,-0.102,-0.076,0.508,0.032
9.568,-0.152,-0.728,-0.102,-0.076,0.508,0.032
9.695,-0.152,-0.728,-0.102,-0.076,0.508,0.032
9.856,-2.362,-0.855,-0.089,0.019,0.315,0.042
9.968,-13.657,-8.498,-0.131,0.0,0.11,0.028
10.079,-23.657,-18.713,-0.246,0.0,0.116,0.025
10.191,-33.467,-29.0,-0.241,0.0,0.119,0.036
10.322,-37.924,-38.229,-0.366,0.0,0.11,0.038
10.431,-37.943,-38.362,-0.364,0.0,0.11,0.038
10.543,-37.943,-38.362,-0.364,0.0,0.11,0.038
10.655,-37.943,-38.362,-0.364,0.0,0.11,0.038
10.767,-37.943,-38.362,-0.364,0.0,0.11,0.038
10.911,-37.124,-38.242,-0.366,-0.095,0.205,0.038
11.039,-25.81,-31.03,-0.279,-0.076,0.54,0.028
11.168,-14.076,-19.245,-0.171,-0.076,0.527,0.032
11.279,-3.124,-8.439,-0.095,-0.076,0.514,0.036
11.392,-0.152,-0.819,0.013,-0.076,0.512,0.042
11.504,-0.152,-0.66,0.013,-0.076,0.512,0.042
11.615,-0.152,-0.66,0.013,-0.076,0.512,0.042
11.744,-0.152,-0.66,0.013,-0.076,0.512,0.042
11.855,-0.152,-0.658,0.013,-0.076,0.512,0.042
11.967,-1.01,-0.694,0.017,0.038,0.459,0.051
12.079,-10.933,-5.973,-0.021,0.0,0.116,0.038
12.192,-20.838,-16.855,-0.119,0.0,0.121,0.028
12.32,-32.343,-28.543,-0.224,0.0,0.121,0.042
12.447,-37.924,-38.049,-0.313,0.0,0.116,0.049
12.559,-37.943,-38.352,-0.315,0.0,0.116,0.049
12.671,-37.943,-38.352,-0.315,0.0,0.114,0.049
12.784,-37.943,-38.352,-0.315,0.0,0.114,0.049
12.895,-37.943,-38.352,-0.315,0.0,0.114,0.049
13.039,-37.143,-38.204,-0.313,-0.095,0.174,0.042
13.167,-25.752,-31.09,-0.262,-0.076,0.544,0.028
13.295,-14.286,-19.31,-0.127,-0.076,0.533,0.03
13.424,-2.895,-7.76,-0.055,-0.076,0.521,0.038
13.535,-0.152,-0.69,0.032,-0.076,0.523,0.042
13.646,-0.152,-0.633,0.034,-0.076,0.523,0.042
13.759,-0.152,-0.633,0.034,-0.076,0.523,0.042
13.871,-0.152,-0.633,0.034,-0.076,0.523,0.042
13.984,-0.152,-0.633,0.034,-0.076,0.523,0.042
14.126,-0.8,-0.669,0.044,0.019,0.447,0.051
14.255,-12.286,-7.918,-0.074,0.0,0.119,0.036
14.367,-23.619,-18.593,-0.119,0.0,0.123,0.028
14.479,-33.41,-28.744,-0.226,0.0,0.121,0.042
14.591,-37.924,-37.734,-0.309,0.0,0.116,0.049
14.703,-37.943,-38.223,-0.313,0.0,0.116,0.049
14.831,-37.943,-38.223,-0.313,0.0,0.116,0.049
14.959,-37.943,-38.223,-0.313,0.0,0.116,0.049
15.071,-37.943,-38.223,-0.313,0.0,0.116,0.049
15.2,-35.771,-38.047,-0.311,-0.095,0.216,0.042
15.31,-25.943,-31.96,-0.254,-0.095,0.546,0.038
15.423,-15.943,-21.016,-0.155,-0.076,0.538,0.03
15.552,-4.724,-9.364,-0.127,-0.076,0.529,0.044
15.679,-0.152,-0.622,-0.0,-0.076,0.527,0.049
15.791,-0.152,-0.502,-0.0,-0.076,0.527,0.049
15.903,-0.152,-0.502,-0.0,-0.076,0.527,0.049
16.015,-0.152,-0.502,-0.0,-0.076,0.527,0.049
16.127,-0.152,-0.502,-0.0,-0.076,0.527,0.049
16.286,-2.4,-0.624,0.011,0.019,0.362,0.059
16.414,-13.867,-10.082,-0.057,0.0,0.129,0.044
16.527,-25.067,-19.85,-0.11,0.0,0.133,0.036
16.639,-34.762,-29.868,-0.165,0.0,0.133,0.053
16.767,-37.943,-38.172,-0.18,0.0,0.127,0.057
16.894,-37.943,-38.187,-0.18,0.0,0.127,0.057
17.007,-37.943,-38.187,-0.18,0.0,0.127,0.057
17.119,-37.943,-38.187,-0.18,0.0,0.127,0.057
17.231,-37.943,-38.187,-0.18,0.0,0.127,0.057
17.359,-35.771,-38.02,-0.18,-0.095,0.216,0.051
17.487,-24.552,-29.661,-0.15,-0.095,0.561,0.038
17.615,-13.105,-17.515,-0.028,-0.076,0.548,0.047
17.743,-1.79,-5.935,0.044,-0.076,0.536,0.057
17.855,-0.152,-0.476,0.089,-0.076,0.538,0.057
17.967,-0.152,-0.47,0.085,-0.076,0.538,0.057
18.095,-0.152,-0.47,0.085,-0.076,0.538,0.057
18.222,-0.152,-0.47,0.085,-0.076,0.538,0.057
18.334,-0.152,-0.47,0.085,-0.076,0.538,0.057
18.447,-3.657,-0.641,0.095,0.019,0.343,0.072
18.559,-13.371,-8.431,0.068,0.0,0.14,0.055
18.687,-24.724,-20.684,0.015,0.0,0.144,0.049
18.798,-35.886,-30.768,-0.121,0.0,0.142,0.066
18.911,-37.943,-37.979,-0.18,0.0,0.138,0.066
19.022,-37.943,-38.017,-0.18,0.0,0.138,0.066
19.135,-37.943,-38.017,-0.18,0.0,0.138,0.066
19.268,-37.943,-38.017,-0.18,0.0,0.138,0.066
19.39,-37.943,-38.017,-0.18,0.0,0.138,0.066
19.518,-34.781,-37.774,-0.18,-0.095,0.279,0.061
19.631,-24.933,-30.23,-0.129,-0.095,0.567,0.053
19.743,-14.648,-19.907,-0.068,-0.095,0.552,0.051
19.871,-3.505,-7.739,0.04,-0.095,0.546,0.055
19.998,-0.152,-0.362,0.11,-0.076,0.546,0.057
20.111,-0.171,-0.351,0.108,-0.076,0.546,0.057
20.223,-0.152,-0.351,0.108,-0.076,0.546,0.057
20.335,-0.152,-0.351,0.108,-0.076,0.546,0.057
20.447,-0.152,-0.351,0.108,-0.076,0.546,0.057
20.591,-2.381,-0.425,0.121,0.019,0.402,0.078
20.719,-13.752,-9.197,0.049,0.0,0.138,0.061
20.847,-25.181,-21.035,0.032,0.0,0.14,0.057
20.959,-36.457,-31.126,-0.08,0.0,0.138,0.072
21.07,-37.924,-37.833,-0.14,0.0,0.133,0.072
21.183,-37.943,-37.861,-0.14,0.0,0.133,0.072
21.295,-37.943,-37.861,-0.14,0.0,0.133,0.072
21.406,-37.943,-37.861,-0.14,0.0,0.133,0.072
21.535,-37.943,-37.861,-0.14,0.0,0.133,0.072
21.663,-35.752,-37.639,-0.138,-0.095,0.267,0.066
21.774,-24.267,-30.397,-0.085,-0.095,0.565,0.055
21.887,-14.4,-19.973,-0.017,-0.095,0.557,0.055
21.998,-4.438,-9.709,0.015,-0.076,0.546,0.059
22.126,-0.171,-0.341,0.083,-0.076,0.548,0.066
22.258,-0.171,-0.176,0.078,-0.076,0.548,0.068
22.367,-0.152,-0.176,0.078,-0.076,0.548,0.07
22.478,-0.152,-0.176,0.078,-0.076,0.548,0.07
22.591,-0.152,-0.176,0.078,-0.076,0.548,0.07
22.703,-0.171,-0.176,0.078,-0.076,0.548,0.07
22.815,-0.152,-0.176,0.078,-0.076,0.548,0.07
22.942,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.07,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.198,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.327,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.455,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.566,-0.152,-0.176,0.078,-0.076,0.548,0.07
23.726,-0.152,-0.174,0.074,3.048,0.284,0.072
23.838,-0.152,-0.18,0.089,13.429,-6.941,0.106
23.95,-0.171,-0.188,0.089,23.486,-16.919,0.197
24.079,-0.171,-0.19,0.087,34.838,-28.797,0.313
24.206,-0.171,-0.199,0.091,37.867,-37.351,0.364
24.335,-0.171,-0.199,0.091,37.867,-37.452,0.366
24.446,-0.171,-0.199,0.091,37.867,-37.452,0.366
24.559,-0.171,-0.199,0.091,37.867,-37.452,0.366
24.671,-0.171,-0.199,0.089,37.886,-37.452,0.366
24.782,-0.076,-0.152,0.087,36.21,-37.423,0.377
24.894,0.038,0.449,0.068,26.229,-32.18,0.341
25.006,0.038,0.483,0.078,16.019,-22.341,0.269
25.134,0.038,0.451,0.095,4.19,-10.746,0.19
25.247,0.019,0.43,0.095,0.152,-0.904,0.14
25.359,0.019,0.43,0.095,0.152,-0.146,0.125
25.486,0.019,0.43,0.095,0.133,-0.146,0.125
25.614,0.019,0.43,0.095,0.133,-0.146,0.125
25.726,0.019,0.43,0.095,0.133,-0.146,0.125
25.889,-0.057,0.37,0.104,3.81,-0.258,0.14
25.998,-0.057,0.161,0.099,14.324,-7.84,0.195
26.111,-0.057,0.116,0.078,24.286,-18.476,0.273
26.222,-0.057,0.083,0.066,34.229,-28.327,0.339
26.335,-0.057,0.059,0.063,37.867,-36.957,0.377
26.446,-0.057,0.059,0.063,37.886,-37.476,0.381
26.574,-0.057,0.059,0.063,37.886,-37.476,0.381
26.687,-0.057,0.059,0.063,37.886,-37.476,0.381
26.798,-0.057,0.059,0.063,37.886,-37.476,0.383
26.959,0.057,0.125,0.072,34.895,-37.446,0.396
27.07,0.057,0.478,0.07,24.61,-31.401,0.351
27.198,0.057,0.497,0.083,13.2,-19.643,0.243
27.326,0.038,0.466,0.095,1.79,-7.406,0.18
27.438,0.038,0.438,0.095,0.152,-0.298,0.131
27.55,0.038,0.445,0.104,0.152,-0.182,0.125
27.662,0.038,0.445,0.104,0.133,-0.182,0.125
27.789,0.038,0.445,0.104,0.133,-0.182,0.125
27.919,0.038,0.445,0.104,0.133,-0.182,0.125
28.046,-0.057,0.383,0.11,4.419,-0.292,0.14
28.158,-0.038,0.165,0.119,14.762,-8.505,0.22
28.27,-0.057,0.121,0.095,24.838,-18.495,0.324
28.399,-0.057,0.078,0.087,36.095,-30.302,0.398
28.526,-0.057,0.057,0.083,37.886,-37.469,0.421
28.638,-0.057,0.057,0.083,37.886,-37.49,0.419
28.75,-0.057,0.057,0.083,37.886,-37.49,0.419
28.862,-0.057,0.057,0.083,37.886,-37.49,0.421
28.99,-0.057,0.057,0.083,37.886,-37.49,0.421
29.102,0.057,0.11,0.093,35.162,-37.463,0.434
29.214,0.057,0.48,0.089,25.067,-31.333,0.379
29.326,0.057,0.497,0.097,15.029,-21.397,0.284
29.438,0.057,0.474,0.116,4.895,-11.208,0.203
29.566,0.038,0.436,0.127,0.152,-0.785,0.135
29.694,0.038,0.44,0.119,0.152,-0.205,0.125
29.807,0.038,0.44,0.11,0.152,-0.205,0.125
29.918,0.038,0.44,0.119,0.152,-0.205,0.125
30.03,0.038,0.44,0.112,0.133,-0.205,0.125
30.189,-0.057,0.385,0.114,3.79,-0.298,0.135
30.317,-0.057,0.15,0.119,15.657,-9.311,0.231
30.429,-0.057,0.114,0.085,25.752,-19.268,0.324
30.542,-0.057,0.076,0.08,35.562,-29.815,0.389
30.654,-0.057,0.055,0.08,37.886,-37.344,0.434
30.766,-0.057,0.055,0.085,37.886,-37.556,0.436
30.894,-0.057,0.055,0.085,37.886,-37.556,0.436
31.006,-0.057,0.055,0.085,37.886,-37.556,0.436
31.118,-0.057,0.055,0.085,37.886,-37.556,0.438
31.246,0.038,0.093,0.091,36.305,-37.531,0.451
31.358,0.057,0.474,0.089,26.057,-32.146,0.398
31.486,0.057,0.487,0.091,14.552,-21.351,0.303
31.614,0.057,0.457,0.11,3.01,-9.563,0.222
31.726,0.038,0.419,0.11,0.152,-0.62,0.169
31.838,0.038,0.428,0.108,0.152,-0.258,0.152
31.966,0.019,0.428,0.108,0.152,-0.258,0.152
32.094,0.038,0.428,0.108,0.152,-0.258,0.152
32.206,0.038,0.428,0.108,0.152,-0.258,0.152
32.35,-0.057,0.373,0.11,3.886,-0.347,0.165
32.462,-0.057,0.135,0.112,14.305,-8.088,0.235
32.574,-0.057,0.108,0.089,24.381,-18.068,0.33
32.702,-0.057,0.066,0.078,35.829,-29.911,0.4
32.83,-0.057,0.049,0.07,37.867,-37.52,0.447
32.942,-0.057,0.042,0.07,37.886,-37.562,0.447
33.054,-0.057,0.036,0.061,37.886,-37.562,0.447
33.166,-0.057,0.036,0.061,37.886,-37.562,0.447
33.294,-0.057,0.036,0.061,37.886,-37.562,0.449
33.438,0.057,0.159,0.072,34.152,-37.495,0.459
33.57,0.057,0.466,0.061,22.629,-28.85,0.368
33.677,0.057,0.472,0.076,12.286,-18.73,0.301
33.79,0.038,0.445,0.089,2.248,-8.543,0.224
33.902,0.038,0.409,0.091,0.152,-0.432,0.159
34.014,0.038,0.413,0.089,0.152,-0.229,0.148
34.143,0.038,0.413,0.089,0.152,-0.229,0.148
34.27,0.038,0.413,0.089,0.152,-0.229,0.148
34.398,0.038,0.413,0.089,0.152,-0.229,0.148
34.51,-0.057,0.334,0.093,4.61,-0.343,0.161
34.621,-0.057,0.116,0.095,14.762,-8.545,0.231
34.733,-0.057,0.093,0.072,24.838,-18.544,0.351
34.846,-0.057,0.059,0.061,35.01,-28.423,0.419
34.958,-0.057,0.053,0.053,37.867,-37.31,0.455
35.086,-0.057,0.032,0.061,37.886,-37.535,0.457
35.213,-0.057,0.03,0.057,37.886,-37.535,0.457
35.326,-0.057,0.03,0.057,37.886,-37.535,0.457
35.438,-0.057,0.028,0.057,37.886,-37.535,0.459
35.566,0.019,0.076,0.068,35.867,-37.512,0.472
35.694,0.057,0.447,0.063,24.324,-30.359,0.392
35.806,0.057,0.459,0.07,14.286,-20.284,0.309
35.917,0.038,0.436,0.085,3.886,-10.196,0.237
36.029,0.019,0.402,0.087,0.152,-1.115,0.176
36.141,0.019,0.398,0.08,0.152,-0.246,0.159
36.254,0.038,0.398,0.08,0.152,-0.246,0.159
36.382,0.038,0.398,0.08,0.152,-0.246,0.159
36.51,0.019,0.398,0.08,0.152,-0.246,0.159
36.638,-0.057,0.362,0.085,2.933,-0.303,0.165
36.75,-0.057,0.106,0.087,13.619,-6.983,0.197
36.863,-0.057,0.087,0.068,23.352,-17.689,0.313
36.99,-0.057,0.051,0.057,35.2,-28.967,0.381
37.118,-0.057,0.03,0.053,37.867,-37.49,0.415
37.246,-0.057,0.028,0.053,37.886,-37.598,0.415
37.358,-0.057,0.028,0.053,37.886,-37.6,0.415
37.47,-0.057,0.028,0.053,37.886,-37.6,0.415
37.582,-0.057,0.028,0.053,37.886,-37.6,0.415
37.741,0.057,0.138,0.066,33.886,-37.554,0.428
37.853,0.057,0.436,0.059,23.867,-29.98,0.351
37.966,0.057,0.44,0.059,13.886,-19.78,0.262
38.078,0.038,0.415,0.076,3.448,-10.346,0.169
38.189,0.019,0.379,0.074,0.152,-0.817,0.123
38.317,0.019,0.381,0.072,0.152,-0.262,0.104
38.445,0.019,0.381,0.072,0.152,-0.262,0.102
38.557,0.019,0.381,0.072,0.152,-0.262,0.102
38.67,0.019,0.381,0.072,0.152,-0.262,0.102
38.814,-0.057,0.328,0.08,3.562,-0.324,0.114
38.942,-0.057,0.085,0.078,15.314,-8.577,0.19
39.07,-0.057,0.066,0.053,26.952,-20.519,0.303
39.181,-0.057,0.032,0.049,36.533,-31.064,0.368
39.293,-0.057,0.017,0.051,37.886,-37.516,0.411
39.406,-0.057,0.017,0.051,37.886,-37.567,0.413
39.533,-0.057,0.017,0.051,37.886,-37.567,0.415
39.645,-0.057,0.017,0.051,37.886,-37.567,0.415
39.758,-0.057,0.017,0.051,37.886,-37.567,0.415
39.901,0.057,0.102,0.059,34.152,-37.529,0.428
40.029,0.057,0.432,0.053,22.648,-28.928,0.334
40.142,0.057,0.436,0.07,12.4,-18.824,0.262
40.253,0.038,0.415,0.095,2.343,-8.63,0.167
40.365,0.019,0.368,0.089,0.152,-0.413,0.123
40.493,0.019,0.375,0.078,0.152,-0.216,0.11
40.621,0.019,0.375,0.076,0.152,-0.216,0.11
40.75,0.019,0.373,0.074,0.152,-0.216,0.11
40.861,0.019,0.373,0.074,0.152,-0.216,0.11
40.973,-0.057,0.324,0.083,3.371,-0.292,0.125
41.101,-0.057,0.078,0.083,15.143,-9.009,0.205
41.229,-0.057,0.051,0.061,26.876,-20.337,0.307
41.357,-0.057,0.021,0.055,37.238,-32.279,0.368
41.47,-0.057,0.015,0.055,37.886,-37.554,0.394
41.581,-0.057,0.002,0.055,37.886,-37.556,0.396
41.693,-0.057,0.002,0.057,37.886,-37.556,0.396
41.821,-0.057,0.0,0.055,37.886,-37.556,0.396
41.934,-0.057,0.0,0.053,37.886,-37.556,0.396
42.045,0.057,0.055,0.057,34.895,-37.524,0.411
42.157,0.057,0.413,0.053,24.857,-30.914,0.345
42.269,0.057,0.423,0.057,14.895,-20.813,0.25
42.397,0.038,0.398,0.076,3.238,-9.201,0.178
42.525,0.038,0.358,0.078,0.152,-0.421,0.119
42.638,0.038,0.37,0.068,0.152,-0.229,0.11
42.749,0.038,0.37,0.066,0.152,-0.229,0.11
42.861,0.019,0.37,0.066,0.152,-0.229,0.11
42.974,0.019,0.37,0.066,0.152,-0.229,0.11
43.133,-0.057,0.337,0.072,2.933,-0.284,0.123
43.245,-0.057,0.091,0.068,13.124,-6.945,0.165
43.357,-0.057,0.064,0.051,23.543,-17.638,0.265
43.485,-0.057,0.032,0.042,34.971,-28.846,0.334
43.613,-0.057,0.011,0.036,37.886,-37.446,0.381
43.725,-0.057,0.011,0.034,37.886,-37.564,0.381
43.837,-0.057,0.011,0.034,37.886,-37.564,0.381
43.949,-0.057,0.011,0.034,37.886,-37.564,0.381
44.061,-0.057,0.011,0.034,37.886,-37.564,0.381
44.205,0.038,0.064,0.04,35.695,-37.537,0.392
44.333,0.057,0.413,0.04,24.114,-30.48,0.328
44.461,0.057,0.413,0.049,12.362,-18.849,0.243
44.574,0.038,0.389,0.057,2.171,-8.577,0.155
44.685,0.038,0.353,0.063,0.152,-0.37,0.095
44.797,0.038,0.364,0.059,0.152,-0.186,0.091
44.925,0.019,0.362,0.053,0.152,-0.186,0.091
45.053,0.038,0.36,0.051,0.152,-0.186,0.091
45.165,0.019,0.36,0.051,0.152,-0.186,0.091
